messages_de,label
"['hast du gerufen?', 'ja, ich wollte wissen, was für ein Auto zu suchen', 'ich hatte einen schütteln', 'ich habe dich nie gesehen', 'wann schließen sie sich?', 'der Kerl sagte er war clsed. Ich denke 11i talekd ihn in einen Schuss', 'gab ihm meine Nummer', 'bekam eine Erschütterung', 'lol', 'Ich sah draußen niemanden und die Lichter waren schon aus', 'blieb dort bis 20 nach', 'ich verließ um 11:15 Ich war mein Fahrrad war meine Müllbehälter', 'awww', 'ich saß bei dem Laufwerk oben Fenster', 'so deprimierend', 'zu welchem gehen Sie?', 'ich war direkt am Einkaufszentrum', 'gibt es zwei von ihnen?', 'eins von schlotschiezy', 'ich weiß nicht', 'waren Sie am Einkaufszentrum', 'gegenüber von toysrus', 'gehen Sie heute zur Schule?', 'ja', 'ich war am Bagelplatz', 'du hast nicht geantwortet dein Handy?', 'heute?', 'letzte Nacht', 'es rief nicht an', 'Ich hoffte, dass es tat', 'riefst du mich heute um 1245 an?', 'Nope', 'war in der Klasse', 'wundern Sie sich, wenn die Telefon-Unternehmen verschraubt, hatte ich einen begrenzten Anruf bei 1244', 'dachte es war du', 'nein, icalled lst Nacht nachdem ich gekleidet- b4 ich verließ', 'was sind Sie bis jetzt', 'Hausaufgaben', 'und rund sagen 530-600?', 'Nichts', 'gerne wieder versuchen?', 'am selben Ort?', 'oder das Einkaufszentrum', 'Lebensmittelgericht', 'ich werde hungrig sein', 'oder draußen?', 'was ist ein guter Ort?', 'Hyou weißt es gut?', 'innen oder außen', 'so so', 'vor den Pfoten', 'oder in der Nahrungsmittelkammer ist einfache Orte zu treffen', 'ja', 'Welche ist besser?', 'egal für mich', 'sicher, es tut', 'Wenn draußen, sagen Sie mir einfach, wann und welches Auto', 'wenn innen mir sagen, was Sie aer tragen', 'dann weiß ich, ich habe Dich', 'ich habe gestern Nacht sehr viel getroffen', 'nicht von ken tho', 'awww', 'mit Carol?', 'habe sie noch nicht online gesehen, kam gerade nach Hause', 'vielleicht eine andere Zeit', 'ok', 'ist 5 zu früh für Sie?', 'oder 6', 'ja, ich muss hier zum Einkaufszentrum laufen und etwas kaufen', '6 wäre großartig', 'innen oder außen?', 'Innerhalb', 'ok', 'dann mal mal mein Fahrrad fahren', 'LOL', 'was hast du dabei?', 'schwarze Jeans', 'weiße cami', 'k', 'u?', 'schwarzes T-Shirt, blaue Jean Shorts', 'beeindruckend', 'lass mich meine Aufgaben wirklich schnell tun', 'mal sehen Sie sich bei 6', 'Lebensmittelgericht', 'ok', 'bfn', 'bfn']",1
"['Ich verwendete xwinwrap, um Dinge wie Flurry und Pinions auf meinem Desktop zu setzen,04 01aber dann sah ich plötzlich einen diagonalen Dreieck-Flash auf dem Bildschirm (Ecke zu Ecke) und dann wurde das System hart gesperrt.', '(XGL in Linux)', 'meine Frage: wie wahrscheinlich ist es, dass die Videokarte überhitzt?', 'Es ist eine GeForce Go 7600, und das einzige, was mir Zeit gibt, ist Rivatuner mit dem 91.31 Treiber in Windows.', 'Ich habe einen DVDRW auf einem Thinkpad T-42 und IBM will mehr als $439 Dollar für das Ding. Dies ist schrecklich. Ich bin nicht überzeugt, es ist es wert, weil Sie einen für unter $200 in einem Dell kaufen können. fühlt sich jemand anders?', 'Sie können möglicherweise schlanke Laufwerke auf Newegg finden, die passen.', 'Ich schaute auf Newegg und ich konnte nichts finden. Jedoch bedeutet das nicht, dass sie nicht da sind. IBM ist schrecklich teuer und die Schlussfolgerung, zu der ich kam, ist, dass, wenn die Garantie überhaupt vergeht, ist der Laptop wertlos und wahrscheinlich nicht zu verkaufen. Teile sind einfach zu hoch.', '""Lenovo"". Ich denke, ich sollte meine Kündigung richtig bekommen.', 'Thinkpad', 'ibm thinkpad', 'Bisher war ich nicht in der Lage, entweder eine schlanke Laufwerk oder generische Batterien zu finden und die Schlussfolgerung, die ich kam, ist IBM es schrecklich teuer - wert als Apfel.', 'Warum nicht eine Feuerdraht vollgroße Brenner?', 'Wenn Sie wünschen, können Sie sogar eine, die regionfrei gemacht werden kann.', 'Was meinen Sie mit Regionenfrei?', 'Spielen Sie DVDs aus anderen Ländern.', 'Ich erforsche die Möglichkeit, meinen Computer zu verkaufen und einen neuen zu kaufen, der hoffentlich eine weniger teure Marke als IBM ist. Ich habe mich nicht entschieden.', 'Ich bin nicht überzeugt, dass Thinkpads wert sind das zusätzliche Geld. Sie sind zu teuer. Ich kaufte mein gebraucht und hatte es nicht sehr lange, aber ich würde lieber ein System haben, das ha Duo Kern, DVD-Brenner, und vielleicht ein wenig größer Festplatte.', '(Obwohl ich voreingenommen bin) Ich mag HP.', 'Was ist anders in HP, die Sie mögen. Hoffentlich sind sie weniger teuer. Thinkpads sind lächerlich teuer. Der Mac ist billiger.', 'Welche Version der HP verwenden Sie oder mögen Sie?', 'IBM scheint gute Anti-Shock- und Anti-Roll-Funktionen zu haben, aber sie sind hinter den Zeiten, wenn es um die Verwendung von Backup-CDs mit DVD kommt. Sie drücken immer noch CDRW, die technologisch veraltet ist, um Ihr Laufwerk zu sichern - es sei denn, Sie wollen in 13 oder mehr Festplatten.', 'Nun, es ist Zeit für mich zu schlafen. Wir sehen uns alle morgens.', 'Nun, ich mag die Deals HP gibt auf Hardware.', 'Diese aktuelle Maschine ist ein Gateway - es war ein Geschenk/Scholarship, also habe ich nicht argumentieren Marke)']",0
"['Suppe', 'Hey, 17 männliche USA hier, darf ich auch Ihre ASL haben?', '32m Deutschland', 'Schön', 'Ich höre, Deutschland ist ein ziemlich schöner Ort', 'hehe, vielleicht. Ich höre, dass wir ein schöner Ort gewesen sind?', 'Eh', 'Es war', 'ich bin aus Berlin', 'u?', 'Ich komme aus einer kleinen Stadt im Nordosten', 'In dem Staat New Hampshire', 'ic', 'Ich habe nie in einer großen Stadt gelebt', 'gut, du hast das webz', 'Ja', 'Das mache ich', 'Ich habe die Stadt gesehen', 'Ich war nie wirklich da', 'Du bist ein Student?', 'Ja', 'Hochschule?', 'In meinem letzten Jahr vor der Hochschule', 'Ich werde im selben Herbst an der Hochschule sein', 'cool, Mann', 'Ja', 'was wirst du studieren?', 'Ich freue mich darauf :D', 'Theater', 'Vielleicht Tanz und Bildung', 'ah, schön', 'Und einige andere Sachen hier und da', 'Sind Sie also aus der Hochschule?', 'ja, ich bin ein Ingenieur', 'Mech eng', 'Schön', 'Sie sind verheiratet oder in einer Beziehung?', 'weder', 'Aww :(', 'Sorry, kámo', 'hehe, ja, Mann. Arbeit zu hart jetzt', 'Ahh, ich sehe', 'Keine Zeit für Sie olde Kugel und Kette :P', 'ja, ich würde. Ich schlage vor, nächstes Jahr nach einer Frau zu suchen', 'Sehr schön :)', 'Ich wünsche dir viel Glück', 'Thx', 'Kein Prob', 'Ich werde jetzt ausgehen', 'Schönes Gespräch mit Ihnen', 'Cu', 'Seien Sie vorsichtig, gut Herr!']",0
"['Asl?', 'hey', 'Hallo:)', 'Männlich', 'u?', 'f', 'von?', 'USA', 'u?', 'wow schön', 'Alter?', '19', 'hbu?', 'mich?', 'ja u', '19 männliche australien', 'Wie spät ist jetzt da?', 'oooh an aussie', '9:30 Uhr', 'ja', 'hassen Sie es?', 'P.M.?', 'hast du einen Akzent?', 'pm', 'ja, wie ein Irish', 'dann bereitet ihr euch aufs Bett vor?', 'natürlich', 'Gutes', 'so was ist dein Name überhaupt?', 'Dianna', 'u?', 'Cody', 'hast du Facebook Diana?', 'Nein :(', 'ok', 'msn?', 'ich hatte einen, aber Facebook gab meinem Computer ein Virus', 'Nein', 'wirklich?', 'uh huh', 'so hast du jetzt Winter, nicht wahr?', 'Ja', 'seine Kälte', 'es muss wirklich kalt sein', 'auch in Ihrem Zimmer/', '?', 'nein, ich bin warm und in der Unterwäsche wartet auf dich, um mich aufzusprechen', 'wow', 'so kann ich dir eine böse Frage stellen?', 'tut mir leid, wenn du verrückt wirst', 'ich warte', 'gut jemals Sex gehabt?', 'viele Male', 'so hast du bf ya?']",0
"['jemand hilft mir flashen meine Prism2 8008, ich kann nicht herausfinden, welche Firmware zu verwenden', 'den Rest kann ich handhaben', 'Zero_Chaos: Sie lesen die blinkenden Sachen in den FAQ?', 'Sie aktualisieren auf welcher OS?', 'linux', 'DrDT: Und ich habe eine Anleitung gelesen, aber diese Art von Karte ist alt und verwirrend', 'Ich schrieb alle Anweisungen für das tun in auf Fenster in der FAQ, wenn Sie ahve Zugriff auf das Betriebssystem', 'DrDT: Ich habe dies schon einmal gemacht, aber nicht mit einer so alten Karte', 'Zero_Chaos: Es gibt keinen Unterschied zwischen alten und neuen Prismkarten IIRC', 'DrDT: Können Sie mir sagen, welche Firmware zu verwenden? und dies ist eine alte Revision von prism2 daher soll es ältere Firmware verwenden (wie ich es verstehe)', 'DrDT: Aber wenn Sie mir sagen können, welche zwei Firmware-Dateien zu verwenden, das ist alles, was ich wissen muss', 'accordinf zu <url>, für 8008, benötigen Sie primär 4 sekundäre 1', 'DrDT: Ich weiß, aber ich kann nichts finden, das mit P4 beginnt', 'so suchen Sie eine p4****** und eine s1****** Datei in <url>', 'Zero_Chaos: ja du kannst, ich habe diese Dateien schon für eine 8008 Karte bekommen, die ich auf den Standardseiten hochgeladen habe', '*aktualisiert', 'schauen Sie in die Dateien, in primären Flash und sekundären Flash sollten Sie ahve die Dateien, die Sie benötigen', '* schauen Sie in tha tlink ich veröffentlichte', 'Wow, dieser Link hat neueste Versionen für alle Versionen... neato', 'BTW< Ich habe noch nie die erste Datei flashed, aber die Linux-Apps können nicht so smart sein wie die Windows-Eine, Sie müssen möglicherweise auch die erste Datei flashen i4*****', 'Ich musste es noch nie vorher also... Ich denke, es wird okay sein', 'OK, so dass Junsun Führer sagte, nicht zu verwenden, die Anfänge, so dass ich denke, es ist OK', 'so da geht es; probieren Sie es aus und sagen Sie mir, wie es funktioniert', 'es will 1.7.1 verwenden, diese Version ist schlecht ;-)', 'DrDT: 1.5.6/0.3.0 flashed... wünschte ich eine neuere PRI....', 'Scheiße', 'nur flashed die gleiche Mac auf eine zweite Karte', 'Zero_Chaos: kann keinen neueren PRI auf jenen älteren Karten ausführen. 1.5.6 ist nicht schlecht.', 'DrDT: Ja, ich habe 1.5.6 auf eine von ihnen gesetzt, und 1.7.1 auf die andere, jetzt kann ich herumspielen.... dauerte eine Minute, um das dumme Mac-Adresse Problem zu beheben :-) verdammt Endeness']",0
"['Hallo', 'Asl', 'Hallo', '18 m USA', 'tut mir leid, enttäuscht zu sein', 'viel Glück beim Finden von Cybersex', 'das ist nicht, warum ich gefragt habe', 'Hol dir dein Verstand aus dem Schlauch', 'nun gewöhnst du dich daran, weißt du?', 'ich war nur neugierig auf die Details, über die ich mit', 'manchmal alle Sex-Talks auf Omegle... es macht mich einfach ugh', 'es macht mich wollen es aufgeben', 'es macht mich wollen, es zu lassen', 'ja. gut seine Art von erwartet', '75 Prozent der Leute hier sind mittelalterliche verheiratete horny Männer', 'verdammt gerade, Asl?', '17 f ca', 'Sie horny?', 'lol im Witz', 'hahaha', 'Sie dachten für eine Sekunde, obwohl nicht Sie hahaha', 'Ich denke jede Sekunde. Nicht du?', 'oh ha ha ha. Sie sind lustig :P', 'in so vielen Worten. ja', 'und so bescheiden auch', 'extrem.', 'so was bringt Sie zu dieser wunderbaren Website sowieso', 'Langeweile', 'Ich bin das Haus der Beobachter.', 'und u', 'Langeweile, mein Mitbewohner entführte den Fernseher, was ich denke er erlaubt, da es sein ist', 'Ausweichen', 'es ist alles gut, solange er es auf Fußball hält und nicht etwas Scheißes idc haha', 'weil Fußball ist incrediblu unterhaltsam', 'wenn ich Interesse an den Teams es ist', 'zumindest für mich', 'ich nehme an, es ist rein politisch. es scheint obsene für mich', 'ist weniger gewalttätig als Rugby', 'oder hocky', '*hockey']",0
"['Hallo', 'Mädchen?', 'süßer Kerl?', 'Hallo', 'ja', 'ja, ich suche einen netten Kerl', 'Ihr Weibchen?', 'Inder?', 'hell nein', 'also', 'was ist dein Rennen?', 'Europa', 'du?', 'von?', 'Ihr Rennen?', 'im weiß', 'im 20 f fiji', 'u', '20 m ukraine', 'whas unser Name?', 'Uremie', 'Geben Sie mir bitte Ihre pict oder facebook Adresse', 'gimme dein bitte', 'ich fragte dich zuerst', 'haben facebook?', 'Ja', 'Hallo', 'aber du weißt, Damen gehen zuerst, also... ;)', 'aber verspreche, dass du mich hinzufügen wirst', 'Eeb Gummilastikumm', 'wenn du nett bist, werde ich', 'Wehat?', 'ich bin schön', 'R u schön?', 'mein Facebook-Name: Eeb Gummilastikumm', 'ja', 'Fügen Sie mich jetzt hinzu!!!!!!!', 'eine Sekunde, okay?', 'ja', 'Hallo????', 'ja', 'Ich werde versuchen, mein Facebook-Konto zu öffnen :)', 'hast du mich hinzugefügt?', 'fast', 'schnell schnell', 'es gibt kein echtes Bild von dir :(', 'warum?', 'gibt es ein kleines 12-jähriges Mädchen auf einem Bild', 'das ist alles...', 'das bin ich, wenn ich Kind bin', 'fügen Sie mich zuerst, so oyu kann mein anderes Bild sehen', 'ich habe hinzugefügt', 'Sie haben kein Foto in Ihrem Facebook?', 'Nein...', 'Ich zeige es niemandem!', 'ich muss dich zuerst sehen', 'du kannst mein Bild in meinem Facebook sehen~!!!!!!!', 'das kleine Mädchen?', 'Ich will dich sehen wie du jetzt bist!', 'Sehen Sie in meinem Bauch', 'Möchten Sie Facebook benutzen???', 'Du musst ein Neuling sein', 'es gibt kein Album, bevor du mich als deinen Freund bestätigt hast', 'ich habe Sie bestätigt', 'ich habe gerade getan', 'ja ich sehe', 'es gibt zwei Fotos von thjat kleine Mädchen', 'mein Album öffnen', 'ich habe', 'nur 1 Bild da!', 'warum bist du du dumm????', 'opeeeeeeeeeeeeen mein albuuuuuuuuuuuuuuuuuuuum', 'das Album namens: MY LIFE...', 'ich habe']",0
"['Hallo', 'm 21', 'hi asl', 'm 21', 'von', 'Italien', 'was ist dein Name', 'Andrea', 'Ihr?', 'Selin', 'Alter? von?', '17 Truthahn', 'was dopingst du?', 'Betätigung', '? sitze ich im Bett und verweile', 'du?', 'gleich', 'beschreiben Sie sich selbst...', 'hmmm okey? beginne ich :d', 'Sie wissen, mein Name ist Selin und 17.? bin Schüler gehen?ng zur Schule.? Liebe Musik Musik ist meine Leidenschaft.? Ich singe einen Sohn schwimmen zu Fuß ein Buch lesen.', 'h?gh Schule', '...', 'Sie sagen', '?', 'ok', 'und...', 'was und? beschreiben Sie sich selbst?']",0
"['hey asl', 'hey', '13 f USA', 'u>', '>?', '""\\\\15 m usa', 'gut gut r u a vergin', 'kühle', 'HUh>?', 'Lol.. Jungfrau?', 'Ja, ich bin.', 'Du?', 'ja das', 'hell nein', 'willst du mir ur virginety loslassen? tut mir leid für meine Rechtschreibung', 'Es ist Kay.', 'Vielleicht..', 'wirklich', 'idk.. wie bist du?', 'im heiß', 'schicke mir ein Bild..', 'Nein', 'warum nicht?', 'da ich mich nicht gerne ausblenden mag', 'Weil du nicht heiß bist.', 'Sie Hure.']",0
"['Hallo', 'Hallo', 'Asl/', 'Asl', '21 m', '18 f', 'wer ru frm', 'ok', 'Mumbai..', 'u....', 'Banglore', 'ok', 'Studieren?', 'b.e. 1. Jahr', 'und u', 'Bsc Cs', 'Oh', 'Höhle', 'du sagen..', 'k Bye', 'Bye..?? y..?', 'warten..', 'den chat na', 'ok ok', 'fragen nethng..,', 'schlecht versuchen zu ans..', 'ist dies eine Quiz-Kompletation', 'Nahhh', 'ok ill ask', 'wts ur Hobbies...??', 'ein Kommandant auf der Suche nach...', 'Zucht, eine Komman Antwort', 'ohhhh.........', 'Smart..', 'Danke u.......', ';)']",0
"['Hallo :)', 'Hallo', 'Wie geht es dir?', 'm gut', 'u?', 'ich bin sehr dankbar', 'wo bist du her?', 'America', 'u?', 'cool, Peru', 'schön', 'm oder f', '?', 'männlich, du?', 'ah gut', 'Ich bin auch ein Männchen', 'm gay', ':D', 'komm hier mein boyyyy', 'lol', 'ich bin gerade Mann', 'ah cmn', 'seinen Spaß', 'blv meeeeee', 'Nein', 'Yessss', 'hw alte r u', '?', '17 und du?', '18', 'thts gut', 'v kann cam sex', 'maaannnn', 'ist das alles was du willst?', 'Nah', 'Ihr Arsch auch', 'aber du lebst zu weit', 'gta fynd anthr ass', 'ciao']",0
"['hey', 'hey', 'm/f?', 'f', '19 m', 'frm', '17 f aus Kalifornien', 'schwedisch', 'u interessiert sich für sym schmutzige Gespräche', 'Ja', 'hehhehe', 'mögen Sie schmutzige Gespräche?', 'würdest du mir eine Handarbeit geben', 'sicher', 'Sind Sie horny?', 'ja', 'sehr', 'mein 11 Zoll Schwanz standin gerade auf', 'gut ;)', 'mmmm ;)', 'ohhh baby wie schmeckt es', 'mm soo goodd..my pusssyy ist soo wetttt', 'ur Titten R so saftig', 'uhhh babyy saugen sie hartd', 'ur Zungen wie Gelee', 'weich wie Seide', 'n ur pussy;s so eng', 'uhhh jas du magst baby ;)', 'aaahhhaa', 'saugen dat schwanz babe', 'sooo goodd']",0
"['Stehlen Sie nicht meine Kreditkarte!', 'Hallo', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk', 'Tun Sie es nicht', 'hahahaahahahaaahahahahahaha', 'Ich brauche das Geld', 'Ich mache jetzt', 'hohohohhoohohho', 'Sie sind Rassist', 'im am', 'HAPPY KRISHMIS', 'auch für Sie', 'Sie sind HAM?', 'im nazi', 'NOOOOO', 'nazi zombie', 'Sie feiern Hanna dann?', 'Ich töte dich machen aussehen wie Unfall!!', 'ich werde alle schwarzen Leute töteneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee', 'OH MA GAHD du bist eine schlechte Person!', 'lass die Mormonen dir helfen!', 'Finden Sie den Pfad zu Gott', 'IN DE FISHTANK', 'Weil das ist, was glaubt.', 'sind Sie Amerikaner?', 'Sind Sie', 'das ist eine echte Frage', 'ich nicht', 'im brasilianischen', 'ich sehe, sagte blinder Mann', 'zu tauben Hund', 'im Heimatland der Sowjetrussland', 'bist du Russe?', 'pteradactyls! sie müssen mich mitnehmen und meine Sachen zurückgeben!', 'JA', 'im pedrovst ventrovinsk', 'ich habe einen Papierschnitt', ':(', 'ist ein Dinosaurier?? pteradctyls', 'ja!', 'ein russischer', 'ja', 'mit Pelzmütze', 'sprechen in russisch', '??', '??', '??????????????????.', 'lol', 'du russischen Bastard', '?', 'tut mir leid bitte nicht Mittagessen die Atome in meinem Haus', 'um, Atome nicht gerne zu essen Mittagessen', 'haben Körperbildprobleme.', 'jedoch,', 'ja', 'wenn Sie nicht wünschen, dass ich Atomwaffen in Ihr Heimatland Brasilien lanciere,', 'Ich werde nicht.', 'ist kalt thear?', 'Ja, sehr kalt. Immer kalt.', 'Aktuell in Rindern versteckt eingewickelt', 'hält im Winter warm', 'hören ist heiß', 'Ah,', 'Welche Temperatur haben Sie?', 'hier ist heiß']",0
"['spike! sicher, schreiben ändert den Puffer nicht', 'spike! Sie könnten versuchen, Tee als Teil Ihres Filters zu verwenden (siehe tee(1))', 'raf256! Wenn Sie vim7 verwenden, :help match', 'sqweek: und ist es in vim6 machbar?', 'raf256: siehe auch :h :syn-keyword', 'ok, so mache ich:', ':syntax Schlüsselwort Schlüsselwort2 Klasse Namensraum', 'und jetzt habe ich Schlüsselwörter in der Gruppe ""keyword2""', 'wie man sie mit grünem Hintergrund anzeigt?', ':Hilfe hervorheben', 'aber es mag wohl nicht so einfach sein', 'Ich muss es zum Ende der c++ Syntax-Highlight hinzufügen', 'in ~/.vim/after/syntax/cpp.vim', '(einfügen Sie Ihre neuen Befehle in, das heißt)', 'was würde die Empfehlung sein, den Hintergrund von ""Keyword2"" zu setzen?', 'abhängt', ':highlight Keyword2 ctermbg=green', 'dass es in einem Terminal tun sollte', 'ja', 'Kann ich dort auch das :syntax keyword keyword2 class namespace setzen?', 'ja', 'es funktionierte!', '\\o/', 'vermuten Sie, Sie können weg mit ihm für Klasse / Namespace', 'ist es schwieriger für einige Fälle?', 'ja, wenn Sie sagen wollten, alle Ereignisse der Zahl 12 hervorheben, müssen Sie für alle Kontexte 12 in erscheinen', '(die Sie durch Tauchen in die c++-Syntax-Datei herausarbeiten würden)', '(12 ist natürlich ein dummes Beispiel, ein praktischer Fall ist Tabs in einem Makefile zu markieren', 'Rede von', 'wie man ein anderes Bacground für ""Klasse"" macht, wenn es in einem Kommentar ist', 'wie für XXX oder TODO', 'hi, wie kann ich vim immer den aktuell geöffneten Ordner der Datei als den aktuellen Pfad verwenden? Ich verwende gnome auf Linux, und wenn ich rechtsklicke auf eine Datei und wähle ""Bearbeiten mit GVim"", ist der Standardpfad immer $HOME, was nutzlos ist, wenn ich ctags auf dem aktuellen Ordner ausführen will.', 'wie vim zu laufen und es zu starten start.vim zu sagen?', 'start.vim wird Befehl wie :e foo :e bar enthalten, um einige Dateien im vim zu öffnen', 'ah, -S', 'Es ist seltsam, dass utf-8 standardmäßig in linux funktioniert, ich kann es nicht bekommen, um in Windows zu arbeiten', '<url> Sie']",0
